thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials_prac.thisRepN,trials_prac.thisTrialN,trials_prac.thisN,trials_prac.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,intro.started,intro1.started,key_resp_2.started,intro.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,intro_2.started,key_resp_4.started,key_resp_4.keys,key_resp_4.rt,key_resp_4.duration,prac_frame.started,prac_image2.stopped,prac_key_resp.started,prac_image1.stopped,trials_prac.prac_key_resp.keys,trials_prac.prac_key_resp.rt,trials_prac.prac_key_resp.duration,start.started,start_trail.started,key_resp_3.started,start.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.duration,trail.started,frame.started,image1.stopped,image2.stopped,key_resp.started,trail.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,reward_result,selected_image,buffer_trail,high_prob_image,low_prob_image,choice_history,image1_prob,image2_prob,participant,session,date,expName,psychopyVersion,frameRate,expStart
117,0,117,f,0.3137564,None,,,,,117,0,117,0,537.0172952,,,,,,,,,,,,,,,,,,,,,,,,,,,,537.010084,537.0172952,538.3388398,538.3388398,538.0054335,539.9571836,f,0.3137564,None,0,image2,-17,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
118,0,118,j,0.4681186,None,,,,,118,0,118,0,540.0067929,,,,,,,,,,,,,,,,,,,,,,,,,,,,539.9993846,540.0067929,541.839048,541.839048,541.3389928,544.4406743,j,0.4681186,None,10,image2,-18,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
119,0,119,j,0.3713928,None,,,,,119,0,119,0,544.5464507,,,,,,,,,,,,,,,,,,,,,,,,,,,,544.5394164,544.5464507,546.7722257,546.7722257,546.3722418,548.4926455,j,0.3713928,None,10,image2,4,image1,image2,[],0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
120,0,120,j,0.6278489,None,,,,,120,0,120,0,548.5376178,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.5303121,548.5376178,550.822206,550.822206,550.1721355,553.7015039,j,0.6278489,None,0,image2,3,image1,image2,['low'],0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
121,0,121,f,0.3262286,None,,,,,121,0,121,0,553.7531503,,,,,,,,,,,,,,,,,,,,,,,,,,,,553.7456875,553.7531503,555.4389251,555.4389251,555.0889087,557.6715258,f,0.3262286,None,10,image1,2,image1,image2,"['low', 'high']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
122,0,122,f,0.5897827,None,,,,,122,0,122,0,557.7224778,,,,,,,,,,,,,,,,,,,,,,,,,,,,557.7153035,557.7224778,,558.9389202,558.3222779,560.8053353,f,0.5897827,None,10,image1,1,image1,image2,"['low', 'high', 'high']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
123,0,123,f,0.5017289,None,,,,,123,0,123,0,560.9061408,,,,,,,,,,,,,,,,,,,,,,,,,,,,560.8987556,560.9061408,,562.0556339,561.522187,563.7549569,f,0.5017289,None,10,image1,0,image1,image2,"['low', 'high', 'high', 'high']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
124,0,124,j,0.3524783,None,,,,,124,0,124,0,563.800327,,,,,,,,,,,,,,,,,,,,,,,,,,,,563.7930686,563.800327,,564.8222221,564.4388391,567.2314618,j,0.3524783,None,10,image1,-1,image1,image2,"['low', 'high', 'high', 'high', 'high']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
125,0,125,f,0.3511232,None,,,,,125,0,125,0,567.2767581,,,,,,,,,,,,,,,,,,,,,,,,,,,,567.2697982,567.2767581,,568.2389194,567.8554165,570.476374,f,0.3511232,None,10,image1,8,image2,image1,[],0.3,0.7,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
126,0,126,j,0.751901,None,,,,,126,0,126,0,570.5217531,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.5146823,570.5217531,571.8389125,571.8389125,571.0555346,573.6400399,j,0.751901,None,10,image1,7,image2,image1,['low'],0.3,0.7,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
127,0,127,f,0.4682123,None,,,,,127,0,127,0,573.6899261,,,,,,,,,,,,,,,,,,,,,,,,,,,,573.6827129,573.6899261,,574.8556117,574.3554814,577.5450875,f,0.4682123,None,10,image1,6,image2,image1,"['low', 'low']",0.3,0.7,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
128,0,128,f,0.4423038,None,,,,,128,0,128,0,577.6518208,,,,,,,,,,,,,,,,,,,,,,,,,,,,577.6445359,577.6518208,579.2389211,579.2389211,578.7723094,581.1299438,f,0.4423038,None,10,image1,5,image2,image1,"['low', 'low', 'low']",0.3,0.7,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
129,0,129,j,0.4401797,None,,,,,129,0,129,0,581.1832906,,,,,,,,,,,,,,,,,,,,,,,,,,,,581.1760089,581.1832906,583.6889289,583.6889289,583.2223789,586.121456,j,0.4401797,None,10,image1,4,image2,image1,"['low', 'low', 'low', 'low']",0.3,0.7,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
130,0,130,j,0.3851676,None,,,,,130,0,130,0,586.1747677,,,,,,,,,,,,,,,,,,,,,,,,,,,,586.1674069,586.1747677,588.2222937,588.2222937,587.8056656,590.1582599,j,0.3851676,None,0,image1,3,image2,image1,"['low', 'low', 'low', 'low', 'low']",0.3,0.7,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
131,0,131,j,0.4022175,None,,,,,131,0,131,0,590.210488,,,,,,,,,,,,,,,,,,,,,,,,,,,,590.2033031,590.210488,591.8056388,591.8056388,591.3723301,594.3891936,j,0.4022175,None,10,image2,2,image2,image1,"['low', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
132,0,132,f,0.44054,None,,,,,132,0,132,0,594.4982863,,,,,,,,,,,,,,,,,,,,,,,,,,,,594.4912396,594.4982863,596.9055654,596.9055654,596.4389809,599.5453523,f,0.44054,None,10,image2,1,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
133,0,133,f,0.2898647,None,,,,,133,0,133,0,599.5910884,,,,,,,,,,,,,,,,,,,,,,,,,,,,599.5837779,599.5910884,601.5223087,601.5223087,601.2055893,603.3362212,f,0.2898647,None,10,image2,0,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
134,0,134,j,0.6000617,None,,,,,134,0,134,0,603.3813527,,,,,,,,,,,,,,,,,,,,,,,,,,,,603.3742583,603.3813527,604.6557185,604.6557185,604.0388971,606.8496556,j,0.6000617,None,10,image2,-1,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
135,0,135,f,0.3589836,None,,,,,135,0,135,0,606.8949858,,,,,,,,,,,,,,,,,,,,,,,,,,,,606.8877234,606.8949858,608.4722563,608.4722563,608.0889653,610.9552101,f,0.3589836,None,10,image2,12,image1,image2,[],0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
136,0,136,f,0.5260318,None,,,,,136,0,136,0,611.0074179,,,,,,,,,,,,,,,,,,,,,,,,,,,,611.0003906,611.0074179,613.4389938,613.4389938,612.8891387,615.4113648,f,0.5260318,None,10,image2,11,image1,image2,['low'],0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
137,0,137,f,0.4580878,None,,,,,137,0,137,0,615.5165519,,,,,,,,,,,,,,,,,,,,,,,,,,,,615.509529,615.5165519,617.6889711,617.6889711,617.2057714,619.500649,f,0.4580878,None,0,image2,10,image1,image2,"['low', 'low']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
138,0,138,j,0.4120182,None,,,,,138,0,138,0,619.5547823,,,,,,,,,,,,,,,,,,,,,,,,,,,,619.5473981,619.5547823,620.9891825,620.9891825,620.5557239,623.4587389,j,0.4120182,None,0,image2,9,image1,image2,"['low', 'low', 'low']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
139,0,139,f,0.3956857,None,,,,,139,0,139,0,623.5109885,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.5038613,623.5109885,625.3557166,625.3557166,624.9390594,626.8682835,f,0.3956857,None,0,image2,8,image1,image2,"['low', 'low', 'low', 'low']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
140,0,140,f,0.5508409,None,,,,,140,0,140,0,626.9217195,,,,,,,,,,,,,,,,,,,,,,,,,,,,626.9142658,626.9217195,,628.0723036,627.4892485,629.7161078,f,0.5508409,None,0,image2,7,image1,image2,"['low', 'low', 'low', 'low', 'low']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
141,0,141,j,0.3812157,None,,,,,141,0,141,0,629.8230775,,,,,,,,,,,,,,,,,,,,,,,,,,,,629.8160571,629.8230775,632.1056802,632.1056802,631.7056169,634.7383118,j,0.3812157,None,10,image1,6,image1,image2,"['low', 'low', 'low', 'low', 'low', 'high']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
142,0,142,j,0.3681377,None,,,,,142,0,142,0,634.7885748,,,,,,,,,,,,,,,,,,,,,,,,,,,,634.7813129,634.7885748,,635.8556618,635.4557681,638.3866946,j,0.3681377,None,0,image1,5,image1,image2,"['low', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
143,0,143,f,0.4126479,None,,,,,143,0,143,0,638.4319896,,,,,,,,,,,,,,,,,,,,,,,,,,,,638.4249542,638.4319896,640.789096,640.789096,640.3557049,643.0156991,f,0.4126479,None,0,image2,4,image1,image2,"['low', 'low', 'low', 'high', 'high', 'low']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
144,0,144,f,1.6808111,None,,,,,144,0,144,0,643.060209,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.0530622,643.060209,645.5391203,645.5391203,643.8390942,647.130195,f,1.6808111,None,10,image1,3,image1,image2,"['low', 'low', 'high', 'high', 'low', 'high']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
145,0,145,f,0.7927526,None,,,,,145,0,145,0,647.1846093,,,,,,,,,,,,,,,,,,,,,,,,,,,,647.1772458,647.1846093,648.6390442,648.6390442,647.8224852,651.2506018,f,0.7927526,None,10,image2,2,image1,image2,"['low', 'high', 'high', 'low', 'high', 'low']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
146,0,146,f,0.3829803,None,,,,,146,0,146,0,651.3541092,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.3466796,651.3541092,653.4723453,653.4723453,653.0723771,655.7925507,f,0.3829803,None,10,image2,1,image1,image2,"['high', 'high', 'low', 'high', 'low', 'low']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
147,0,147,f,0.5274316,None,,,,,147,0,147,0,655.8441512,,,,,,,,,,,,,,,,,,,,,,,,,,,,655.8370004,655.8441512,,657.022448,656.472463,659.711453,f,0.5274316,None,0,image2,0,image1,image2,"['high', 'low', 'high', 'low', 'low', 'low']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
148,0,148,j,0.4638483,None,,,,,148,0,148,0,659.7623078,,,,,,,,,,,,,,,,,,,,,,,,,,,,659.755231,659.7623078,662.1391673,662.1391673,661.6556901,663.9681827,j,0.4638483,None,0,image2,-1,image1,image2,"['low', 'high', 'low', 'low', 'low', 'low']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
149,0,149,j,0.524025,None,,,,,149,0,149,0,664.0196305,,,,,,,,,,,,,,,,,,,,,,,,,,,,664.0122222,664.0196305,666.3057175,666.3057175,665.7557376,668.5400279,j,0.524025,None,10,image1,-2,image1,image2,"['high', 'low', 'low', 'low', 'low', 'high']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
150,0,150,f,0.3510526,None,,,,,150,0,150,0,668.5898924,,,,,,,,,,,,,,,,,,,,,,,,,,,,668.5826114,668.5898924,,669.6724937,669.2890689,671.5125298,f,0.3510526,None,0,image1,-3,image1,image2,"['low', 'low', 'low', 'low', 'high', 'high']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
151,0,151,j,0.3997074,None,,,,,151,0,151,0,671.6182478,,,,,,,,,,,,,,,,,,,,,,,,,,,,671.6108317,671.6182478,674.0724011,674.0724011,673.6557802,675.745095,j,0.3997074,None,10,image1,-4,image1,image2,"['low', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
152,0,152,f,0.6217498,None,,,,,152,0,152,0,675.7894221,,,,,,,,,,,,,,,,,,,,,,,,,,,,675.7821524,675.7894221,677.7559933,677.7559933,677.1057908,680.471647,f,0.6217498,None,0,image1,-5,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
153,0,153,j,0.4969219,None,,,,,153,0,153,0,680.522189,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.5148811,680.522189,,681.7391533,681.222523,683.8132425,j,0.4969219,None,0,image2,-6,image1,image2,"['low', 'high', 'high', 'high', 'high', 'low']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
154,0,154,f,0.4487553,None,,,,,154,0,154,0,683.8628082,,,,,,,,,,,,,,,,,,,,,,,,,,,,683.8558295,683.8628082,686.3058508,686.3058508,685.8392903,688.4587245,f,0.4487553,None,0,image2,-7,image1,image2,"['high', 'high', 'high', 'high', 'low', 'low']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
155,0,155,f,0.6425835,None,,,,,155,0,155,0,688.5701518,,,,,,,,,,,,,,,,,,,,,,,,,,,,688.5629675,688.5701518,690.0557817,690.0557817,689.3891609,692.1465407,f,0.6425835,None,0,image1,-8,image1,image2,"['high', 'high', 'high', 'low', 'low', 'high']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
156,0,156,j,0.5458533,None,,,,,156,0,156,0,692.1994203,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.1923642,692.1994203,693.955879,693.955879,693.3891992,695.475549,j,0.5458533,None,0,image1,-9,image1,image2,"['high', 'high', 'low', 'low', 'high', 'high']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
157,0,157,f,0.7346037,None,,,,,157,0,157,0,695.5255439,,,,,,,,,,,,,,,,,,,,,,,,,,,,695.5184633,695.5255439,697.0558927,697.0558927,696.2892779,699.6058371,f,0.7346037,None,0,image1,-10,image1,image2,"['high', 'low', 'low', 'high', 'high', 'high']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
158,0,158,f,0.2957867,None,,,,,158,0,158,0,699.6521352,,,,,,,,,,,,,,,,,,,,,,,,,,,,699.6445419,699.6521352,700.9559014,700.9559014,700.6391151,703.5824162,f,0.2957867,None,10,image1,-11,image1,image2,"['low', 'low', 'high', 'high', 'high', 'high']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
159,0,159,f,0.4248756,None,,,,,159,0,159,0,703.6273879,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.6202855,703.6273879,705.8725068,705.8725068,705.4227508,708.2129655,f,0.4248756,None,0,image1,5,image2,image1,[],0.3,0.7,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
160,0,160,j,0.9025268,None,,,,,160,0,160,0,708.3241156,,,,,,,,,,,,,,,,,,,,,,,,,,,,708.3167001,708.3241156,710.2059546,710.2059546,709.2725376,712.8175226,j,0.9025268,None,10,image1,4,image2,image1,['low'],0.3,0.7,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
161,0,161,f,0.2681499,None,,,,,161,0,161,0,712.8692161,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.8621389,712.8692161,714.8558871,714.8558871,714.5559131,716.590923,f,0.2681499,None,0,image1,3,image2,image1,"['low', 'low']",0.3,0.7,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
162,0,162,j,0.3418016,None,,,,,162,0,162,0,716.6432686,,,,,,,,,,,,,,,,,,,,,,,,,,,,716.6359857,716.6432686,718.0725773,718.0725773,717.7059022,720.6262294,j,0.3418016,None,0,image1,2,image2,image1,"['low', 'low', 'low']",0.3,0.7,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
163,0,163,j,0.4630185,None,,,,,163,0,163,0,720.6787139,,,,,,,,,,,,,,,,,,,,,,,,,,,,720.6716189,720.6787139,722.9727743,722.9727743,722.4892098,725.8599737,j,0.4630185,None,10,image1,1,image2,image1,"['low', 'low', 'low', 'low']",0.3,0.7,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
164,0,164,j,0.360147,None,,,,,164,0,164,0,725.9714059,,,,,,,,,,,,,,,,,,,,,,,,,,,,725.9641267,725.9714059,727.8393616,727.8393616,727.4559546,730.7407338,j,0.360147,None,10,image1,0,image2,image1,"['low', 'low', 'low', 'low', 'low']",0.3,0.7,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
165,0,165,j,0.3328081,None,,,,,165,0,165,0,730.7918201,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.7846785,730.7918201,732.4726532,732.4726532,732.1226531,734.6589436,j,0.3328081,None,0,image1,-1,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
166,0,166,f,0.462543,None,,,,,166,0,166,0,734.7036421,,,,,,,,,,,,,,,,,,,,,,,,,,,,734.6962373,734.7036421,737.1559859,737.1559859,736.6725601,738.8429259,f,0.462543,None,0,image1,-2,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
167,0,167,f,0.4660259,None,,,,,167,0,167,0,738.893386,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.8862959,738.893386,740.2725868,740.2725868,739.7892954,742.2366752,f,0.4660259,None,10,image1,-3,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
168,0,168,j,0.4601645,None,,,,,168,0,168,0,742.2816176,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.2745201,742.2816176,744.2226207,744.2226207,743.7393352,746.4578906,j,0.4601645,None,10,image1,-4,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
169,0,169,f,0.395335,None,,,,,169,0,169,0,746.5674698,,,,,,,,,,,,,,,,,,,,,,,,,,,,746.5602943,746.5674698,747.9893428,747.9893428,747.5726513,750.3630212,f,0.395335,None,10,image1,-5,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
170,0,170,f,0.4346374,None,,,,,170,0,170,0,750.4146083,,,,,,,,,,,,,,,,,,,,,,,,,,,,750.4073285,750.4146083,752.2559836,752.2559836,751.7893027,753.8781261,f,0.4346374,None,0,image1,-6,image2,image1,"['low', 'low', 'low', 'low', 'low', 'low']",0.3,0.7,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
171,0,171,j,0.520014,None,,,,,171,0,171,0,753.9293342,,,,,,,,,,,,,,,,,,,,,,,,,,,,753.9224408,753.9293342,755.7893179,755.7893179,755.2394323,757.3039625,j,0.520014,None,0,image2,-7,image2,image1,"['low', 'low', 'low', 'low', 'low', 'high']",0.3,0.7,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
172,0,172,j,0.4346619,None,,,,,172,0,172,0,757.3490816,,,,,,,,,,,,,,,,,,,,,,,,,,,,757.3419179,757.3490816,758.6393253,758.6393253,758.1729654,760.949977,j,0.4346619,None,10,image2,-8,image2,image1,"['low', 'low', 'low', 'low', 'high', 'high']",0.3,0.7,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
173,0,173,f,0.3682122,None,,,,,173,0,173,0,761.0534437,,,,,,,,,,,,,,,,,,,,,,,,,,,,761.0466398,761.0534437,762.8559763,762.8559763,762.4560204,764.323847,f,0.3682122,None,10,image2,-9,image2,image1,"['low', 'low', 'low', 'high', 'high', 'high']",0.3,0.7,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
174,0,174,f,0.6862596,None,,,,,174,0,174,0,764.3757875,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.3687078,764.3757875,766.6061098,766.6061098,765.8894307,768.0889841,f,0.6862596,None,10,image2,-10,image2,image1,"['low', 'low', 'high', 'high', 'high', 'high']",0.3,0.7,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
175,0,175,f,0.5139325,None,,,,,175,0,175,0,768.1400594,,,,,,,,,,,,,,,,,,,,,,,,,,,,768.1327789,768.1400594,769.5226476,769.5226476,768.9894098,772.2417537,f,0.5139325,None,0,image2,4,image1,image2,[],0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
176,0,176,f,0.3455078,None,,,,,176,0,176,0,772.293826,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.2865346,772.293826,773.7893437,773.7893437,773.4229385,776.729993,f,0.3455078,None,0,image1,3,image1,image2,['high'],0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
177,0,177,j,0.5597907,None,,,,,177,0,177,0,776.7819461,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.7747406,776.7819461,778.2226015,778.2226015,777.639483,780.8372844,j,0.5597907,None,0,image2,2,image1,image2,"['high', 'low']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
178,0,178,f,0.4926714,None,,,,,178,0,178,0,780.943106,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.9358632,780.943106,,782.0559877,781.539366,783.8566196,f,0.4926714,None,10,image1,1,image1,image2,"['high', 'low', 'high']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
179,0,179,j,0.5963002,None,,,,,179,0,179,0,783.9020367,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.8945473,783.9020367,,785.139444,784.5226919,786.8508666,j,0.5963002,None,10,image1,0,image1,image2,"['high', 'low', 'high', 'high']",0.7,0.3,59,1,2024-11-17_10h26.54.637,实验程序1.0,2024.2.4,60.04682451,2024-11-17 10h27.06.744758 +0800
